radio_id,edad_cod,edad_label,sexo_cod,sexo_label,personas
63571701,19,90 a 94,2,Varón/Masculino,1
63571701,20,95 a 99,2,Varón/Masculino,1
63571701,21,100 a 104,1,Mujer/Femenino,1
63571702,1,00 a 04,1,Mujer/Femenino,6
63571702,1,00 a 04,2,Varón/Masculino,11
63571702,2,05 a 09,1,Mujer/Femenino,10
63571702,2,05 a 09,2,Varón/Masculino,13
63571702,3,10 a 14,1,Mujer/Femenino,9
63571702,3,10 a 14,2,Varón/Masculino,13
63571702,4,15 a 19,1,Mujer/Femenino,8
63571702,4,15 a 19,2,Varón/Masculino,5
63571702,5,20 a 24,1,Mujer/Femenino,6
63571702,5,20 a 24,2,Varón/Masculino,4
63571702,6,25 a 29,1,Mujer/Femenino,14
63571702,6,25 a 29,2,Varón/Masculino,17
63571702,7,30 a 34,1,Mujer/Femenino,31
63571702,7,30 a 34,2,Varón/Masculino,17
63571702,8,35 a 39,1,Mujer/Femenino,16
63571702,8,35 a 39,2,Varón/Masculino,17
63571702,9,40 a 44,1,Mujer/Femenino,16
63571702,9,40 a 44,2,Varón/Masculino,21
63571702,10,45 a 49,1,Mujer/Femenino,10
63571702,10,45 a 49,2,Varón/Masculino,17
63571702,11,50 a 54,1,Mujer/Femenino,14
63571702,11,50 a 54,2,Varón/Masculino,9
63571702,12,55 a 59,1,Mujer/Femenino,13
63571702,12,55 a 59,2,Varón/Masculino,10
63571702,13,60 a 64,1,Mujer/Femenino,10
63571702,13,60 a 64,2,Varón/Masculino,13
63571702,14,65 a 69,1,Mujer/Femenino,8
63571702,14,65 a 69,2,Varón/Masculino,6
63571702,15,70 a 74,1,Mujer/Femenino,14
63571702,15,70 a 74,2,Varón/Masculino,8
63571702,16,75 a 79,1,Mujer/Femenino,9
63571702,16,75 a 79,2,Varón/Masculino,9
63571702,17,80 a 84,1,Mujer/Femenino,10
63571702,17,80 a 84,2,Varón/Masculino,1
63571702,18,85 a 89,1,Mujer/Femenino,6
63571702,19,90 a 94,1,Mujer/Femenino,1
63571702,19,90 a 94,2,Varón/Masculino,1
63571702,20,95 a 99,1,Mujer/Femenino,1
63571703,1,00 a 04,1,Mujer/Femenino,13
63571703,1,00 a 04,2,Varón/Masculino,11
63571703,2,05 a 09,1,Mujer/Femenino,6
63571703,2,05 a 09,2,Varón/Masculino,19
63571703,3,10 a 14,1,Mujer/Femenino,12
63571703,3,10 a 14,2,Varón/Masculino,10
63571703,4,15 a 19,1,Mujer/Femenino,21
63571703,4,15 a 19,2,Varón/Masculino,8
63571703,5,20 a 24,1,Mujer/Femenino,18
63571703,5,20 a 24,2,Varón/Masculino,14
63571703,6,25 a 29,1,Mujer/Femenino,21
63571703,6,25 a 29,2,Varón/Masculino,16
63571703,7,30 a 34,1,Mujer/Femenino,26
63571703,7,30 a 34,2,Varón/Masculino,25
63571703,8,35 a 39,1,Mujer/Femenino,19
63571703,8,35 a 39,2,Varón/Masculino,23
63571703,9,40 a 44,1,Mujer/Femenino,21
63571703,9,40 a 44,2,Varón/Masculino,13
63571703,10,45 a 49,1,Mujer/Femenino,21
63571703,10,45 a 49,2,Varón/Masculino,11
63571703,11,50 a 54,1,Mujer/Femenino,9
63571703,11,50 a 54,2,Varón/Masculino,13
63571703,12,55 a 59,1,Mujer/Femenino,16
63571703,12,55 a 59,2,Varón/Masculino,13
63571703,13,60 a 64,1,Mujer/Femenino,16
63571703,13,60 a 64,2,Varón/Masculino,17
63571703,14,65 a 69,1,Mujer/Femenino,18
63571703,14,65 a 69,2,Varón/Masculino,10
63571703,15,70 a 74,1,Mujer/Femenino,18
63571703,15,70 a 74,2,Varón/Masculino,4
63571703,16,75 a 79,1,Mujer/Femenino,12
63571703,16,75 a 79,2,Varón/Masculino,4
63571703,17,80 a 84,1,Mujer/Femenino,12
63571703,17,80 a 84,2,Varón/Masculino,9
63571703,18,85 a 89,1,Mujer/Femenino,1
63571703,18,85 a 89,2,Varón/Masculino,1
63571703,19,90 a 94,1,Mujer/Femenino,4
63571703,19,90 a 94,2,Varón/Masculino,3
63571703,20,95 a 99,1,Mujer/Femenino,2
63571704,1,00 a 04,1,Mujer/Femenino,10
63571704,1,00 a 04,2,Varón/Masculino,9
63571704,2,05 a 09,1,Mujer/Femenino,9
63571704,2,05 a 09,2,Varón/Masculino,12
63571704,3,10 a 14,1,Mujer/Femenino,13
63571704,3,10 a 14,2,Varón/Masculino,9
63571704,4,15 a 19,1,Mujer/Femenino,8
63571704,4,15 a 19,2,Varón/Masculino,12
63571704,5,20 a 24,1,Mujer/Femenino,8
63571704,5,20 a 24,2,Varón/Masculino,9
63571704,6,25 a 29,1,Mujer/Femenino,19
63571704,6,25 a 29,2,Varón/Masculino,11
63571704,7,30 a 34,1,Mujer/Femenino,11
63571704,7,30 a 34,2,Varón/Masculino,20
63571704,8,35 a 39,1,Mujer/Femenino,16
63571704,8,35 a 39,2,Varón/Masculino,20
63571704,9,40 a 44,1,Mujer/Femenino,19
63571704,9,40 a 44,2,Varón/Masculino,15
63571704,10,45 a 49,1,Mujer/Femenino,14
63571704,10,45 a 49,2,Varón/Masculino,21
63571704,11,50 a 54,1,Mujer/Femenino,11
63571704,11,50 a 54,2,Varón/Masculino,11
63571704,12,55 a 59,1,Mujer/Femenino,13
63571704,12,55 a 59,2,Varón/Masculino,3
63571704,13,60 a 64,1,Mujer/Femenino,8
63571704,13,60 a 64,2,Varón/Masculino,9
63571704,14,65 a 69,1,Mujer/Femenino,22
63571704,14,65 a 69,2,Varón/Masculino,18
63571704,15,70 a 74,1,Mujer/Femenino,22
63571704,15,70 a 74,2,Varón/Masculino,10
63571704,16,75 a 79,1,Mujer/Femenino,9
63571704,16,75 a 79,2,Varón/Masculino,4
63571704,17,80 a 84,1,Mujer/Femenino,3
63571704,17,80 a 84,2,Varón/Masculino,2
63571704,18,85 a 89,1,Mujer/Femenino,2
63571704,18,85 a 89,2,Varón/Masculino,4
63571704,19,90 a 94,1,Mujer/Femenino,4
63571704,19,90 a 94,2,Varón/Masculino,1
63571704,20,95 a 99,1,Mujer/Femenino,1
63571705,1,00 a 04,1,Mujer/Femenino,23
63571705,1,00 a 04,2,Varón/Masculino,23
63571705,2,05 a 09,1,Mujer/Femenino,28
63571705,2,05 a 09,2,Varón/Masculino,28
63571705,3,10 a 14,1,Mujer/Femenino,22
63571705,3,10 a 14,2,Varón/Masculino,22
63571705,4,15 a 19,1,Mujer/Femenino,22
63571705,4,15 a 19,2,Varón/Masculino,33
63571705,5,20 a 24,1,Mujer/Femenino,20
63571705,5,20 a 24,2,Varón/Masculino,27
63571705,6,25 a 29,1,Mujer/Femenino,28
63571705,6,25 a 29,2,Varón/Masculino,27
63571705,7,30 a 34,1,Mujer/Femenino,40
63571705,7,30 a 34,2,Varón/Masculino,35
63571705,8,35 a 39,1,Mujer/Femenino,30
63571705,8,35 a 39,2,Varón/Masculino,28
63571705,9,40 a 44,1,Mujer/Femenino,27
63571705,9,40 a 44,2,Varón/Masculino,25
63571705,10,45 a 49,1,Mujer/Femenino,36
63571705,10,45 a 49,2,Varón/Masculino,32
63571705,11,50 a 54,1,Mujer/Femenino,21
63571705,11,50 a 54,2,Varón/Masculino,26
63571705,12,55 a 59,1,Mujer/Femenino,34
63571705,12,55 a 59,2,Varón/Masculino,18
63571705,13,60 a 64,1,Mujer/Femenino,28
63571705,13,60 a 64,2,Varón/Masculino,29
63571705,14,65 a 69,1,Mujer/Femenino,33
63571705,14,65 a 69,2,Varón/Masculino,18
63571705,15,70 a 74,1,Mujer/Femenino,31
63571705,15,70 a 74,2,Varón/Masculino,23
63571705,16,75 a 79,1,Mujer/Femenino,23
63571705,16,75 a 79,2,Varón/Masculino,13
63571705,17,80 a 84,1,Mujer/Femenino,17
63571705,17,80 a 84,2,Varón/Masculino,8
63571705,18,85 a 89,1,Mujer/Femenino,10
63571705,18,85 a 89,2,Varón/Masculino,6
63571705,19,90 a 94,1,Mujer/Femenino,2
63571705,19,90 a 94,2,Varón/Masculino,2
63571705,20,95 a 99,1,Mujer/Femenino,4
63571705,21,100 a 104,1,Mujer/Femenino,1
63571706,1,00 a 04,1,Mujer/Femenino,10
63571706,1,00 a 04,2,Varón/Masculino,14
63571706,2,05 a 09,1,Mujer/Femenino,13
63571706,2,05 a 09,2,Varón/Masculino,16
63571706,3,10 a 14,1,Mujer/Femenino,11
63571706,3,10 a 14,2,Varón/Masculino,15
63571706,4,15 a 19,1,Mujer/Femenino,17
63571706,4,15 a 19,2,Varón/Masculino,21
63571706,5,20 a 24,1,Mujer/Femenino,15
63571706,5,20 a 24,2,Varón/Masculino,20
63571706,6,25 a 29,1,Mujer/Femenino,22
63571706,6,25 a 29,2,Varón/Masculino,26
63571706,7,30 a 34,1,Mujer/Femenino,25
63571706,7,30 a 34,2,Varón/Masculino,20
63571706,8,35 a 39,1,Mujer/Femenino,25
63571706,8,35 a 39,2,Varón/Masculino,19
63571706,9,40 a 44,1,Mujer/Femenino,19
63571706,9,40 a 44,2,Varón/Masculino,22
63571706,10,45 a 49,1,Mujer/Femenino,23
63571706,10,45 a 49,2,Varón/Masculino,26
63571706,11,50 a 54,1,Mujer/Femenino,13
63571706,11,50 a 54,2,Varón/Masculino,15
63571706,12,55 a 59,1,Mujer/Femenino,17
63571706,12,55 a 59,2,Varón/Masculino,15
63571706,13,60 a 64,1,Mujer/Femenino,27
63571706,13,60 a 64,2,Varón/Masculino,11
63571706,14,65 a 69,1,Mujer/Femenino,16
63571706,14,65 a 69,2,Varón/Masculino,16
63571706,15,70 a 74,1,Mujer/Femenino,13
63571706,15,70 a 74,2,Varón/Masculino,10
63571706,16,75 a 79,1,Mujer/Femenino,13
63571706,16,75 a 79,2,Varón/Masculino,3
63571706,17,80 a 84,1,Mujer/Femenino,5
63571706,17,80 a 84,2,Varón/Masculino,2
63571706,18,85 a 89,1,Mujer/Femenino,7
63571706,18,85 a 89,2,Varón/Masculino,2
63571706,20,95 a 99,1,Mujer/Femenino,2
63571706,21,100 a 104,1,Mujer/Femenino,1
63571707,1,00 a 04,1,Mujer/Femenino,11
63571707,1,00 a 04,2,Varón/Masculino,12
63571707,2,05 a 09,1,Mujer/Femenino,16
63571707,2,05 a 09,2,Varón/Masculino,18
63571707,3,10 a 14,1,Mujer/Femenino,13
63571707,3,10 a 14,2,Varón/Masculino,16
63571707,4,15 a 19,1,Mujer/Femenino,16
63571707,4,15 a 19,2,Varón/Masculino,10
63571707,5,20 a 24,1,Mujer/Femenino,21
63571707,5,20 a 24,2,Varón/Masculino,9
63571707,6,25 a 29,1,Mujer/Femenino,24
63571707,6,25 a 29,2,Varón/Masculino,15
63571707,7,30 a 34,1,Mujer/Femenino,21
63571707,7,30 a 34,2,Varón/Masculino,25
63571707,8,35 a 39,1,Mujer/Femenino,31
63571707,8,35 a 39,2,Varón/Masculino,29
63571707,9,40 a 44,1,Mujer/Femenino,22
63571707,9,40 a 44,2,Varón/Masculino,19
63571707,10,45 a 49,1,Mujer/Femenino,16
63571707,10,45 a 49,2,Varón/Masculino,10
63571707,11,50 a 54,1,Mujer/Femenino,12
63571707,11,50 a 54,2,Varón/Masculino,14
63571707,12,55 a 59,1,Mujer/Femenino,14
63571707,12,55 a 59,2,Varón/Masculino,9
63571707,13,60 a 64,1,Mujer/Femenino,16
63571707,13,60 a 64,2,Varón/Masculino,14
63571707,14,65 a 69,1,Mujer/Femenino,13
63571707,14,65 a 69,2,Varón/Masculino,14
63571707,15,70 a 74,1,Mujer/Femenino,14
63571707,15,70 a 74,2,Varón/Masculino,9
63571707,16,75 a 79,1,Mujer/Femenino,11
63571707,16,75 a 79,2,Varón/Masculino,7
63571707,17,80 a 84,1,Mujer/Femenino,3
63571707,17,80 a 84,2,Varón/Masculino,5
63571707,18,85 a 89,1,Mujer/Femenino,7
63571707,18,85 a 89,2,Varón/Masculino,3
63571707,19,90 a 94,1,Mujer/Femenino,3
63571707,20,95 a 99,1,Mujer/Femenino,2
63571708,1,00 a 04,1,Mujer/Femenino,3
63571708,1,00 a 04,2,Varón/Masculino,4
63571708,2,05 a 09,1,Mujer/Femenino,4
63571708,2,05 a 09,2,Varón/Masculino,15
63571708,3,10 a 14,1,Mujer/Femenino,9
63571708,3,10 a 14,2,Varón/Masculino,14
63571708,4,15 a 19,1,Mujer/Femenino,13
63571708,4,15 a 19,2,Varón/Masculino,16
63571708,5,20 a 24,1,Mujer/Femenino,12
63571708,5,20 a 24,2,Varón/Masculino,16
63571708,6,25 a 29,1,Mujer/Femenino,9
63571708,6,25 a 29,2,Varón/Masculino,14
63571708,7,30 a 34,1,Mujer/Femenino,17
63571708,7,30 a 34,2,Varón/Masculino,16
63571708,8,35 a 39,1,Mujer/Femenino,15
63571708,8,35 a 39,2,Varón/Masculino,18
63571708,9,40 a 44,1,Mujer/Femenino,18
63571708,9,40 a 44,2,Varón/Masculino,12
63571708,10,45 a 49,1,Mujer/Femenino,12
63571708,10,45 a 49,2,Varón/Masculino,10
63571708,11,50 a 54,1,Mujer/Femenino,18
63571708,11,50 a 54,2,Varón/Masculino,18
63571708,12,55 a 59,1,Mujer/Femenino,16
63571708,12,55 a 59,2,Varón/Masculino,12
63571708,13,60 a 64,1,Mujer/Femenino,12
63571708,13,60 a 64,2,Varón/Masculino,9
63571708,14,65 a 69,1,Mujer/Femenino,12
63571708,14,65 a 69,2,Varón/Masculino,11
63571708,15,70 a 74,1,Mujer/Femenino,9
63571708,15,70 a 74,2,Varón/Masculino,7
63571708,16,75 a 79,1,Mujer/Femenino,12
63571708,16,75 a 79,2,Varón/Masculino,7
63571708,17,80 a 84,1,Mujer/Femenino,7
63571708,17,80 a 84,2,Varón/Masculino,3
63571708,18,85 a 89,1,Mujer/Femenino,3
63571708,18,85 a 89,2,Varón/Masculino,1
63571708,19,90 a 94,1,Mujer/Femenino,2
63571708,19,90 a 94,2,Varón/Masculino,2
63571708,20,95 a 99,1,Mujer/Femenino,2
63571709,1,00 a 04,1,Mujer/Femenino,17
63571709,1,00 a 04,2,Varón/Masculino,19
63571709,2,05 a 09,1,Mujer/Femenino,27
63571709,2,05 a 09,2,Varón/Masculino,24
63571709,3,10 a 14,1,Mujer/Femenino,20
63571709,3,10 a 14,2,Varón/Masculino,23
63571709,4,15 a 19,1,Mujer/Femenino,30
63571709,4,15 a 19,2,Varón/Masculino,29
63571709,5,20 a 24,1,Mujer/Femenino,17
63571709,5,20 a 24,2,Varón/Masculino,32
63571709,6,25 a 29,1,Mujer/Femenino,30
63571709,6,25 a 29,2,Varón/Masculino,21
63571709,7,30 a 34,1,Mujer/Femenino,33
63571709,7,30 a 34,2,Varón/Masculino,40
63571709,8,35 a 39,1,Mujer/Femenino,43
63571709,8,35 a 39,2,Varón/Masculino,41
63571709,9,40 a 44,1,Mujer/Femenino,34
63571709,9,40 a 44,2,Varón/Masculino,45
63571709,10,45 a 49,1,Mujer/Femenino,37
63571709,10,45 a 49,2,Varón/Masculino,28
63571709,11,50 a 54,1,Mujer/Femenino,29
63571709,11,50 a 54,2,Varón/Masculino,18
63571709,12,55 a 59,1,Mujer/Femenino,37
63571709,12,55 a 59,2,Varón/Masculino,24
63571709,13,60 a 64,1,Mujer/Femenino,30
63571709,13,60 a 64,2,Varón/Masculino,24
63571709,14,65 a 69,1,Mujer/Femenino,23
63571709,14,65 a 69,2,Varón/Masculino,21
63571709,15,70 a 74,1,Mujer/Femenino,23
63571709,15,70 a 74,2,Varón/Masculino,15
63571709,16,75 a 79,1,Mujer/Femenino,21
63571709,16,75 a 79,2,Varón/Masculino,11
63571709,17,80 a 84,1,Mujer/Femenino,16
63571709,17,80 a 84,2,Varón/Masculino,13
63571709,18,85 a 89,1,Mujer/Femenino,10
63571709,18,85 a 89,2,Varón/Masculino,5
63571709,19,90 a 94,1,Mujer/Femenino,10
63571709,19,90 a 94,2,Varón/Masculino,1
63571709,20,95 a 99,1,Mujer/Femenino,1
63571709,20,95 a 99,2,Varón/Masculino,1
63571710,1,00 a 04,1,Mujer/Femenino,12
63571710,1,00 a 04,2,Varón/Masculino,17
63571710,2,05 a 09,1,Mujer/Femenino,14
63571710,2,05 a 09,2,Varón/Masculino,20
63571710,3,10 a 14,1,Mujer/Femenino,18
63571710,3,10 a 14,2,Varón/Masculino,14
63571710,4,15 a 19,1,Mujer/Femenino,17
63571710,4,15 a 19,2,Varón/Masculino,21
63571710,5,20 a 24,1,Mujer/Femenino,21
63571710,5,20 a 24,2,Varón/Masculino,19
63571710,6,25 a 29,1,Mujer/Femenino,17
63571710,6,25 a 29,2,Varón/Masculino,24
63571710,7,30 a 34,1,Mujer/Femenino,21
63571710,7,30 a 34,2,Varón/Masculino,25
63571710,8,35 a 39,1,Mujer/Femenino,37
63571710,8,35 a 39,2,Varón/Masculino,30
63571710,9,40 a 44,1,Mujer/Femenino,29
63571710,9,40 a 44,2,Varón/Masculino,30
63571710,10,45 a 49,1,Mujer/Femenino,24
63571710,10,45 a 49,2,Varón/Masculino,21
63571710,11,50 a 54,1,Mujer/Femenino,27
63571710,11,50 a 54,2,Varón/Masculino,23
63571710,12,55 a 59,1,Mujer/Femenino,30
63571710,12,55 a 59,2,Varón/Masculino,24
63571710,13,60 a 64,1,Mujer/Femenino,20
63571710,13,60 a 64,2,Varón/Masculino,17
63571710,14,65 a 69,1,Mujer/Femenino,23
63571710,14,65 a 69,2,Varón/Masculino,11
63571710,15,70 a 74,1,Mujer/Femenino,18
63571710,15,70 a 74,2,Varón/Masculino,17
63571710,16,75 a 79,1,Mujer/Femenino,27
63571710,16,75 a 79,2,Varón/Masculino,19
63571710,17,80 a 84,1,Mujer/Femenino,6
63571710,17,80 a 84,2,Varón/Masculino,7
63571710,18,85 a 89,1,Mujer/Femenino,9
63571710,18,85 a 89,2,Varón/Masculino,2
63571710,19,90 a 94,1,Mujer/Femenino,6
63571710,19,90 a 94,2,Varón/Masculino,1
63571710,20,95 a 99,1,Mujer/Femenino,1
63571711,1,00 a 04,1,Mujer/Femenino,5
63571711,1,00 a 04,2,Varón/Masculino,9
63571711,2,05 a 09,1,Mujer/Femenino,19
63571711,2,05 a 09,2,Varón/Masculino,10
63571711,3,10 a 14,1,Mujer/Femenino,14
63571711,3,10 a 14,2,Varón/Masculino,10
63571711,4,15 a 19,1,Mujer/Femenino,11
63571711,4,15 a 19,2,Varón/Masculino,17
63571711,5,20 a 24,1,Mujer/Femenino,9
63571711,5,20 a 24,2,Varón/Masculino,11
63571711,6,25 a 29,1,Mujer/Femenino,16
63571711,6,25 a 29,2,Varón/Masculino,11
63571711,7,30 a 34,1,Mujer/Femenino,15
63571711,7,30 a 34,2,Varón/Masculino,17
63571711,8,35 a 39,1,Mujer/Femenino,19
63571711,8,35 a 39,2,Varón/Masculino,18
63571711,9,40 a 44,1,Mujer/Femenino,22
63571711,9,40 a 44,2,Varón/Masculino,14
63571711,10,45 a 49,1,Mujer/Femenino,15
63571711,10,45 a 49,2,Varón/Masculino,17
63571711,11,50 a 54,1,Mujer/Femenino,15
63571711,11,50 a 54,2,Varón/Masculino,11
63571711,12,55 a 59,1,Mujer/Femenino,13
63571711,12,55 a 59,2,Varón/Masculino,8
63571711,13,60 a 64,1,Mujer/Femenino,13
63571711,13,60 a 64,2,Varón/Masculino,13
63571711,14,65 a 69,1,Mujer/Femenino,16
63571711,14,65 a 69,2,Varón/Masculino,9
63571711,15,70 a 74,1,Mujer/Femenino,11
63571711,15,70 a 74,2,Varón/Masculino,9
63571711,16,75 a 79,1,Mujer/Femenino,8
63571711,16,75 a 79,2,Varón/Masculino,5
63571711,17,80 a 84,1,Mujer/Femenino,12
63571711,17,80 a 84,2,Varón/Masculino,6
63571711,18,85 a 89,1,Mujer/Femenino,3
63571711,18,85 a 89,2,Varón/Masculino,2
63571711,19,90 a 94,1,Mujer/Femenino,2
63571711,20,95 a 99,2,Varón/Masculino,1
63571712,1,00 a 04,1,Mujer/Femenino,13
63571712,1,00 a 04,2,Varón/Masculino,6
63571712,2,05 a 09,1,Mujer/Femenino,11
63571712,2,05 a 09,2,Varón/Masculino,11
63571712,3,10 a 14,1,Mujer/Femenino,5
63571712,3,10 a 14,2,Varón/Masculino,8
63571712,4,15 a 19,1,Mujer/Femenino,10
63571712,4,15 a 19,2,Varón/Masculino,17
63571712,5,20 a 24,1,Mujer/Femenino,12
63571712,5,20 a 24,2,Varón/Masculino,20
63571712,6,25 a 29,1,Mujer/Femenino,17
63571712,6,25 a 29,2,Varón/Masculino,13
63571712,7,30 a 34,1,Mujer/Femenino,14
63571712,7,30 a 34,2,Varón/Masculino,15
63571712,8,35 a 39,1,Mujer/Femenino,21
63571712,8,35 a 39,2,Varón/Masculino,17
63571712,9,40 a 44,1,Mujer/Femenino,20
63571712,9,40 a 44,2,Varón/Masculino,18
63571712,10,45 a 49,1,Mujer/Femenino,13
63571712,10,45 a 49,2,Varón/Masculino,16
63571712,11,50 a 54,1,Mujer/Femenino,20
63571712,11,50 a 54,2,Varón/Masculino,14
63571712,12,55 a 59,1,Mujer/Femenino,16
63571712,12,55 a 59,2,Varón/Masculino,10
63571712,13,60 a 64,1,Mujer/Femenino,18
63571712,13,60 a 64,2,Varón/Masculino,13
63571712,14,65 a 69,1,Mujer/Femenino,21
63571712,14,65 a 69,2,Varón/Masculino,9
63571712,15,70 a 74,1,Mujer/Femenino,21
63571712,15,70 a 74,2,Varón/Masculino,13
63571712,16,75 a 79,1,Mujer/Femenino,16
63571712,16,75 a 79,2,Varón/Masculino,13
63571712,17,80 a 84,1,Mujer/Femenino,6
63571712,17,80 a 84,2,Varón/Masculino,4
63571712,18,85 a 89,1,Mujer/Femenino,7
63571712,18,85 a 89,2,Varón/Masculino,3
63571712,19,90 a 94,1,Mujer/Femenino,4
63571712,20,95 a 99,1,Mujer/Femenino,3
63571801,1,00 a 04,1,Mujer/Femenino,17
63571801,1,00 a 04,2,Varón/Masculino,15
63571801,2,05 a 09,1,Mujer/Femenino,14
63571801,2,05 a 09,2,Varón/Masculino,20
63571801,3,10 a 14,1,Mujer/Femenino,15
63571801,3,10 a 14,2,Varón/Masculino,24
63571801,4,15 a 19,1,Mujer/Femenino,24
63571801,4,15 a 19,2,Varón/Masculino,25
63571801,5,20 a 24,1,Mujer/Femenino,16
63571801,5,20 a 24,2,Varón/Masculino,22
63571801,6,25 a 29,1,Mujer/Femenino,19
63571801,6,25 a 29,2,Varón/Masculino,25
63571801,7,30 a 34,1,Mujer/Femenino,27
63571801,7,30 a 34,2,Varón/Masculino,25
63571801,8,35 a 39,1,Mujer/Femenino,27
63571801,8,35 a 39,2,Varón/Masculino,18
63571801,9,40 a 44,1,Mujer/Femenino,24
63571801,9,40 a 44,2,Varón/Masculino,20
63571801,10,45 a 49,1,Mujer/Femenino,26
63571801,10,45 a 49,2,Varón/Masculino,27
63571801,11,50 a 54,1,Mujer/Femenino,28
63571801,11,50 a 54,2,Varón/Masculino,23
63571801,12,55 a 59,1,Mujer/Femenino,28
63571801,12,55 a 59,2,Varón/Masculino,20
63571801,13,60 a 64,1,Mujer/Femenino,18
63571801,13,60 a 64,2,Varón/Masculino,15
63571801,14,65 a 69,1,Mujer/Femenino,24
63571801,14,65 a 69,2,Varón/Masculino,21
63571801,15,70 a 74,1,Mujer/Femenino,17
63571801,15,70 a 74,2,Varón/Masculino,13
63571801,16,75 a 79,1,Mujer/Femenino,19
63571801,16,75 a 79,2,Varón/Masculino,9
63571801,17,80 a 84,1,Mujer/Femenino,14
63571801,17,80 a 84,2,Varón/Masculino,11
63571801,18,85 a 89,1,Mujer/Femenino,8
63571801,18,85 a 89,2,Varón/Masculino,5
63571801,19,90 a 94,1,Mujer/Femenino,4
63571801,19,90 a 94,2,Varón/Masculino,1
63571802,1,00 a 04,1,Mujer/Femenino,12
63571802,1,00 a 04,2,Varón/Masculino,18
63571802,2,05 a 09,1,Mujer/Femenino,23
63571802,2,05 a 09,2,Varón/Masculino,26
63571802,3,10 a 14,1,Mujer/Femenino,27
63571802,3,10 a 14,2,Varón/Masculino,29
63571802,4,15 a 19,1,Mujer/Femenino,15
63571802,4,15 a 19,2,Varón/Masculino,16
63571802,5,20 a 24,1,Mujer/Femenino,22
63571802,5,20 a 24,2,Varón/Masculino,22
63571802,6,25 a 29,1,Mujer/Femenino,24
63571802,6,25 a 29,2,Varón/Masculino,24
63571802,7,30 a 34,1,Mujer/Femenino,18
63571802,7,30 a 34,2,Varón/Masculino,25
63571802,8,35 a 39,1,Mujer/Femenino,30
63571802,8,35 a 39,2,Varón/Masculino,29
63571802,9,40 a 44,1,Mujer/Femenino,24
63571802,9,40 a 44,2,Varón/Masculino,36
63571802,10,45 a 49,1,Mujer/Femenino,32
63571802,10,45 a 49,2,Varón/Masculino,25
63571802,11,50 a 54,1,Mujer/Femenino,36
63571802,11,50 a 54,2,Varón/Masculino,26
63571802,12,55 a 59,1,Mujer/Femenino,24
63571802,12,55 a 59,2,Varón/Masculino,19
63571802,13,60 a 64,1,Mujer/Femenino,26
63571802,13,60 a 64,2,Varón/Masculino,24
63571802,14,65 a 69,1,Mujer/Femenino,18
63571802,14,65 a 69,2,Varón/Masculino,20
63571802,15,70 a 74,1,Mujer/Femenino,21
63571802,15,70 a 74,2,Varón/Masculino,12
63571802,16,75 a 79,1,Mujer/Femenino,16
63571802,16,75 a 79,2,Varón/Masculino,12
63571802,17,80 a 84,1,Mujer/Femenino,14
63571802,17,80 a 84,2,Varón/Masculino,4
63571802,18,85 a 89,1,Mujer/Femenino,12
63571802,18,85 a 89,2,Varón/Masculino,3
63571802,19,90 a 94,1,Mujer/Femenino,3
63571802,19,90 a 94,2,Varón/Masculino,2
63571802,20,95 a 99,1,Mujer/Femenino,1
63571802,20,95 a 99,2,Varón/Masculino,3
63571803,1,00 a 04,1,Mujer/Femenino,14
63571803,1,00 a 04,2,Varón/Masculino,10
63571803,2,05 a 09,1,Mujer/Femenino,12
63571803,2,05 a 09,2,Varón/Masculino,8
63571803,3,10 a 14,1,Mujer/Femenino,8
63571803,3,10 a 14,2,Varón/Masculino,14
63571803,4,15 a 19,1,Mujer/Femenino,15
63571803,4,15 a 19,2,Varón/Masculino,12
63571803,5,20 a 24,1,Mujer/Femenino,5
63571803,5,20 a 24,2,Varón/Masculino,10
63571803,6,25 a 29,1,Mujer/Femenino,14
63571803,6,25 a 29,2,Varón/Masculino,12
63571803,7,30 a 34,1,Mujer/Femenino,16
63571803,7,30 a 34,2,Varón/Masculino,7
63571803,8,35 a 39,1,Mujer/Femenino,24
63571803,8,35 a 39,2,Varón/Masculino,12
63571803,9,40 a 44,1,Mujer/Femenino,15
63571803,9,40 a 44,2,Varón/Masculino,18
63571803,10,45 a 49,1,Mujer/Femenino,13
63571803,10,45 a 49,2,Varón/Masculino,10
63571803,11,50 a 54,1,Mujer/Femenino,12
63571803,11,50 a 54,2,Varón/Masculino,5
63571803,12,55 a 59,1,Mujer/Femenino,21
63571803,12,55 a 59,2,Varón/Masculino,12
63571803,13,60 a 64,1,Mujer/Femenino,19
63571803,13,60 a 64,2,Varón/Masculino,19
63571803,14,65 a 69,1,Mujer/Femenino,12
63571803,14,65 a 69,2,Varón/Masculino,11
63571803,15,70 a 74,1,Mujer/Femenino,11
63571803,15,70 a 74,2,Varón/Masculino,13
63571803,16,75 a 79,1,Mujer/Femenino,6
63571803,16,75 a 79,2,Varón/Masculino,7
63571803,17,80 a 84,1,Mujer/Femenino,11
63571803,17,80 a 84,2,Varón/Masculino,3
63571803,18,85 a 89,1,Mujer/Femenino,6
63571803,18,85 a 89,2,Varón/Masculino,4
63571803,19,90 a 94,1,Mujer/Femenino,3
63571804,1,00 a 04,1,Mujer/Femenino,5
63571804,1,00 a 04,2,Varón/Masculino,5
63571804,2,05 a 09,1,Mujer/Femenino,11
